https://github.com/spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-autoconfigure
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,testsuite/integration/smoke
https://github.com/wildfly/wildfly,b19048b72669fc0e96665b1b125dc1fda21f5993,testsuite/integration/web
